Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,1255,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.CpS.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322334,"Computer Sciences (Languages, IT, HCI, AI)",INT.EDU.CON.CpS.
,1259,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.MAT.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322335,"Mathematics and Applications (Advanced Mathematics, Statistics, etc.)",INT.EDU.CON.MAT.
,1258,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.HUM.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322336,"Humanities (Philosophy, Literature, History, Theological, Communications, etc.)",INT.EDU.CON.HUM.
,1256,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.LIN.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322337,"Linguistics and Language Study (English, Mandarin, Applied Linguistics, etc.)",INT.EDU.CON.LIN.
,1242,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.ART.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322338,"Art, Design, & Performance Art",INT.EDU.CON.ART.
,1250,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.MEn.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322339,Mechanical Engineering,INT.EDU.CON.MEn.
,1260,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.EEn.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322340,Electrical Engineering,INT.EDU.CON.EEn.
,1254,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.CVE.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322341,Civil Engineering,INT.EDU.CON.CVE.
,1249,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.Cen.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322342,Chemical Engineering,INT.EDU.CON.Cen.
,1248,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.Sen.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322343,Systems Engineering,INT.EDU.CON.Sen.
,1247,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.BUS.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322344,Business and Managerial Studies,INT.EDU.CON.BUS.
